Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
5,2002.0,1,56,0.12,0.032,0.0,0.008,0.16,7.9,7.8,0
8,2005.0,7,76,0.144,0.0,0.0,0.016,0.16,6.3,7.3,1
0,2004.0,6,3,0.08,0.064,0.0,0.024,0.16,7.0,8.9,0
4,2006.0,4,26,0.136,0.008,0.0,0.016,0.16,7.0,7.5,0
2,2007.0,3,94,0.136,0.008,0.0,0.016,0.16,6.4,5.9,1
0,2001.0,4,40,0.072,0.056,0.016,0.016,0.16,7.5,7.6,0
2,2013.0,3,61,0.056,0.016,0.08,0.016,0.16,5.3,7.5,1
4,2007.0,3,58,0.152,0.0,0.0,0.016,0.16,5.7,6.2,0
10,2003.0,8,94,0.112,0.04,0.0,0.0,0.16,8.2,9.2,0
10,2003.0,6,3,0.112,0.04,0.0,0.0,0.16,7.2,7.2,0
5,2002.0,1,75,0.12,0.032,0.0,0.008,0.16,9.0,7.6,0
13,2012.0,0,64,0.128,0.0,0.024,0.008,0.16,6.7,7.6,1
2,2011.0,1,89,0.12,0.024,0.0,0.016,0.16,7.2,6.3,0
5,2006.0,4,86,0.12,0.032,0.0,0.008,0.16,7.0,tbd,0
9,2002.0,4,56,0.128,0.032,0.0,0.008,0.16,7.1,tbd,1
1,2008.0,3,94,0.128,0.016,0.008,0.016,0.16,5.2,7,2
7,2009.0,0,75,0.136,0.008,0.0,0.016,0.16,5.3,5.8,0
0,2005.0,2,26,0.08,0.064,0.0,0.024,0.16,5.1,5.3,2
10,2001.0,1,94,0.112,0.04,0.0,0.0,0.16,7.9,tbd,0
6,2015.0,1,26,0.048,0.104,0.0,0.008,0.16,8.1,4.4,0
14,2013.0,1,26,0.128,0.016,0.0,0.016,0.16,3.6,3.1,0
2,2010.0,0,76,0.048,0.072,0.008,0.024,0.16,3.6,3.7,3
1,2010.0,8,44,0.088,0.056,0.0,0.016,0.16,6.3,7.2,1
14,2016.0,0,58,0.088,0.056,0.0,0.016,0.16,7.3,7.3,1
11,2016.0,3,61,0.056,0.032,0.056,0.016,0.16,8.7,8.2,1
9,2004.0,6,26,0.12,0.032,0.0,0.008,0.16,7.0,8.6,0
1,2010.0,5,58,0.08,0.064,0.0,0.016,0.16,5.7,4.8,0
7,2009.0,0,58,0.096,0.024,0.024,0.016,0.16,6.5,7.3,3
8,2008.0,0,90,0.016,0.0,0.144,0.0,0.16,6.2,6.6,1
5,2003.0,1,26,0.12,0.032,0.0,0.008,0.16,8.2,9,0
1,2007.0,4,3,0.144,0.0,0.0,0.016,0.16,4.3,6.4,0
4,2009.0,3,75,0.048,0.04,0.056,0.008,0.16,7.5,9,1
0,2003.0,1,76,0.08,0.064,0.0,0.024,0.16,4.5,tbd,0
5,2005.0,0,23,0.12,0.032,0.0,0.008,0.16,7.2,6,1
8,2006.0,1,76,0.144,0.0,0.0,0.016,0.16,6.8,7,0
6,2011.0,3,97,0.072,0.072,0.0,0.016,0.16,7.6,6.5,2
5,2003.0,4,11,0.12,0.032,0.0,0.008,0.16,4.0,7.4,0
2,2013.0,3,61,0.04,0.016,0.096,0.008,0.16,8.6,7.7,1
2,2007.0,2,16,0.136,0.008,0.0,0.016,0.16,6.0,7.1,2
13,2012.0,7,60,0.048,0.056,0.04,0.008,0.16,6.4,5.9,1
4,2009.0,3,3,0.128,0.024,0.0,0.016,0.16,6.5,6.7,3
4,2009.0,8,64,0.144,0.0,0.0,0.008,0.16,6.8,tbd,0
0,2008.0,4,101,0.08,0.064,0.0,0.024,0.16,3.7,tbd,0
10,2005.0,5,58,0.112,0.04,0.0,0.0,0.16,6.0,tbd,0
1,2010.0,2,81,0.08,0.056,0.016,0.016,0.16,5.8,6.1,1
5,2002.0,1,3,0.12,0.032,0.0,0.008,0.16,7.5,tbd,1
5,2005.0,0,26,0.12,0.032,0.0,0.008,0.16,7.1,8.8,1
2,2010.0,8,3,0.088,0.048,0.0,0.024,0.16,6.6,6.1,1
6,2015.0,0,100,0.096,0.048,0.0,0.016,0.16,7.5,7.9,2
17,2000.0,3,94,0.0,0.0,0.16,0.0,0.16,9.0,8.8,1
1,2005.0,4,58,0.08,0.016,0.056,0.008,0.16,7.4,7.1,0
5,2004.0,0,3,0.12,0.032,0.0,0.008,0.16,6.7,tbd,0
9,2004.0,1,26,0.12,0.032,0.0,0.008,0.16,7.7,tbd,0
0,2005.0,0,47,0.08,0.064,0.0,0.024,0.16,5.3,7,3
1,2012.0,8,47,0.112,0.024,0.008,0.016,0.16,7.5,8.8,2
1,2008.0,3,64,0.144,0.0,0.008,0.008,0.16,7.1,7,1
0,2003.0,10,3,0.08,0.064,0.0,0.024,0.16,7.8,8,1
2,2011.0,2,19,0.048,0.032,0.064,0.016,0.16,6.3,7,1
5,2001.0,1,2,0.12,0.032,0.0,0.008,0.16,7.6,8.2,1
9,2002.0,6,86,0.12,0.032,0.0,0.008,0.16,6.6,8.3,0
0,2004.0,5,58,0.08,0.064,0.0,0.024,0.16,7.7,8.1,0
5,2003.0,11,86,0.12,0.032,0.0,0.008,0.16,6.2,tbd,0
15,2012.0,0,94,0.056,0.072,0.0,0.024,0.16,4.9,6.4,1
0,2004.0,0,7,0.08,0.064,0.0,0.024,0.16,7.1,6.8,1
1,2007.0,2,3,0.144,0.0,0.0,0.016,0.16,5.0,5.6,2
2,2009.0,0,7,0.096,0.04,0.0,0.024,0.16,6.5,6.1,2
0,2002.0,4,40,0.08,0.064,0.0,0.024,0.16,6.2,tbd,0
7,2009.0,5,86,0.136,0.016,0.0,0.008,0.16,4.9,tbd,0
15,2012.0,0,47,0.08,0.04,0.0,0.032,0.16,5.8,5.1,2
0,2005.0,8,94,0.08,0.064,0.0,0.024,0.16,5.9,7.5,2
1,2008.0,4,86,0.096,0.048,0.0,0.016,0.16,6.5,7.1,0
8,2005.0,1,26,0.144,0.0,0.0,0.008,0.16,8.0,7.9,0
10,2007.0,0,86,0.112,0.04,0.0,0.0,0.16,6.5,tbd,0
4,2008.0,3,75,0.08,0.016,0.056,0.008,0.16,5.9,8,1
9,2004.0,5,64,0.12,0.032,0.0,0.008,0.16,4.2,6.8,0
5,2002.0,9,99,0.12,0.032,0.0,0.008,0.16,7.8,6.6,2
2,2006.0,3,26,0.112,0.016,0.016,0.016,0.16,5.8,7.2,1
2,2011.0,10,70,0.144,0.0,0.0,0.016,0.16,8.5,7.9,3
5,2002.0,3,98,0.12,0.032,0.0,0.008,0.16,8.3,8.3,1
9,2004.0,0,94,0.12,0.032,0.0,0.008,0.16,8.3,8.6,2
1,2007.0,0,90,0.136,0.008,0.0,0.016,0.16,5.3,7.4,1
0,2005.0,0,99,0.08,0.056,0.0,0.024,0.16,4.7,8.8,2
2,2011.0,7,66,0.032,0.032,0.08,0.016,0.16,7.3,7.5,1
4,2009.0,0,3,0.12,0.024,0.0,0.016,0.16,5.5,8.1,3
0,2005.0,4,101,0.08,0.056,0.0,0.024,0.16,5.1,2.1,2
2,2006.0,8,1,0.072,0.0,0.072,0.008,0.16,6.5,6.8,1
4,2010.0,3,60,0.064,0.032,0.056,0.008,0.16,7.6,7.9,3
0,2001.0,1,76,0.08,0.056,0.0,0.016,0.16,5.7,4,0
0,2008.0,3,64,0.056,0.04,0.04,0.016,0.16,7.0,8.2,1
0,2003.0,0,73,0.08,0.056,0.0,0.016,0.16,5.7,8,1
2,2014.0,0,47,0.024,0.096,0.016,0.024,0.16,6.3,7.8,2
5,2002.0,4,27,0.12,0.032,0.0,0.008,0.152,5.9,4.3,1
2,2011.0,0,61,0.0,0.024,0.128,0.008,0.152,5.8,6.5,2
10,2003.0,6,99,0.112,0.04,0.0,0.0,0.152,6.7,9.2,0
0,2006.0,7,39,0.056,0.048,0.032,0.016,0.152,7.5,8.5,1
8,2006.0,2,94,0.136,0.008,0.0,0.016,0.152,5.8,7.5,2
4,2009.0,9,15,0.056,0.08,0.0,0.016,0.152,5.7,tbd,0
2,2012.0,1,89,0.144,0.0,0.0,0.016,0.152,6.8,4.4,0
8,2006.0,0,89,0.144,0.0,0.0,0.016,0.152,5.1,6.3,2
0,2005.0,2,94,0.08,0.056,0.0,0.016,0.152,7.6,8.9,2
8,2005.0,0,26,0.136,0.0,0.0,0.016,0.152,7.0,7.4,3
10,2001.0,3,94,0.112,0.04,0.0,0.0,0.152,8.1,8.8,0
2,2011.0,1,86,0.064,0.064,0.0,0.024,0.152,6.5,2.4,0
9,2006.0,6,99,0.12,0.032,0.0,0.008,0.152,6.7,tbd,3
1,2007.0,0,86,0.128,0.016,0.0,0.008,0.152,6.9,7.3,2
10,2002.0,0,64,0.112,0.04,0.0,0.0,0.152,6.4,tbd,0
2,2010.0,0,47,0.08,0.032,0.032,0.016,0.152,7.2,7.3,2
6,2010.0,2,75,0.0,0.136,0.0,0.016,0.152,6.8,7.4,2
2,2011.0,0,75,0.08,0.048,0.0,0.024,0.152,6.1,7.3,1
5,2004.0,0,89,0.112,0.032,0.0,0.008,0.152,7.4,7.9,2
0,2002.0,1,76,0.072,0.056,0.0,0.016,0.152,5.7,6,0
1,2008.0,0,58,0.056,0.024,0.064,0.008,0.152,4.9,7,1
11,2014.0,3,29,0.064,0.072,0.0,0.024,0.152,5.3,5.9,2
7,2009.0,3,23,0.128,0.016,0.0,0.008,0.152,7.1,8.4,3
1,2010.0,5,47,0.12,0.016,0.016,0.008,0.152,6.3,5.9,3
0,2002.0,3,14,0.072,0.056,0.0,0.016,0.152,7.8,6.9,1
7,2008.0,3,75,0.064,0.0,0.088,0.008,0.152,7.1,7.6,1
13,2016.0,0,100,0.056,0.072,0.008,0.008,0.152,6.0,7.1,3
4,2009.0,8,26,0.144,0.0,0.0,0.008,0.152,4.9,2.6,0
9,2002.0,9,60,0.12,0.032,0.0,0.008,0.152,5.0,8.9,0
1,2006.0,3,94,0.128,0.016,0.0,0.016,0.152,6.9,6.9,1
1,2008.0,2,25,0.064,0.072,0.0,0.016,0.152,5.2,4.9,2
6,2016.0,0,89,0.064,0.08,0.0,0.016,0.152,6.3,3.2,2
0,2003.0,2,26,0.072,0.056,0.0,0.016,0.152,6.2,8.3,2
4,2008.0,11,64,0.04,0.096,0.0,0.016,0.152,4.6,tbd,0
5,2003.0,0,25,0.112,0.032,0.0,0.008,0.152,7.4,7.9,2
1,2006.0,3,81,0.136,0.008,0.0,0.008,0.152,6.6,6.5,1
0,2004.0,5,7,0.072,0.056,0.0,0.016,0.152,5.1,tbd,1
8,2005.0,0,94,0.128,0.008,0.0,0.016,0.152,5.6,6.4,1
14,2013.0,7,94,0.088,0.056,0.0,0.016,0.152,2.3,3,1
0,2003.0,10,26,0.072,0.056,0.0,0.016,0.152,6.6,8.4,1
2,2010.0,6,3,0.128,0.016,0.0,0.016,0.152,5.7,4.5,3
0,2001.0,2,47,0.072,0.056,0.0,0.016,0.152,6.4,tbd,2
7,2008.0,0,99,0.136,0.0,0.0,0.008,0.152,6.2,tbd,3
10,2001.0,1,2,0.112,0.04,0.0,0.0,0.152,8.5,tbd,0
8,2009.0,0,3,0.104,0.024,0.0,0.024,0.152,6.0,7.5,1
0,2003.0,1,56,0.072,0.056,0.0,0.016,0.152,7.9,8.9,0
4,2009.0,2,81,0.136,0.008,0.0,0.008,0.152,8.2,7.1,0
13,2011.0,0,26,0.072,0.072,0.0,0.016,0.152,6.5,6,3
6,2010.0,10,81,0.0,0.12,0.0,0.032,0.152,7.7,6.2,3
2,2010.0,2,90,0.04,0.072,0.016,0.024,0.152,4.3,5.3,2
7,2009.0,8,94,0.096,0.048,0.0,0.016,0.152,8.1,8.5,3
16,2015.0,5,3,0.096,0.04,0.0,0.016,0.152,8.4,6.1,1
0,2008.0,5,39,0.072,0.056,0.0,0.016,0.152,6.9,tbd,1
0,2001.0,5,76,0.072,0.056,0.0,0.016,0.152,8.3,9,0
11,2014.0,0,90,0.048,0.056,0.024,0.024,0.152,6.3,7.5,1
5,2002.0,1,26,0.112,0.032,0.0,0.008,0.152,7.9,9,0
13,2011.0,5,86,0.104,0.04,0.0,0.016,0.152,6.4,6,0
10,2002.0,9,47,0.112,0.04,0.0,0.0,0.152,7.5,tbd,0
5,2004.0,3,54,0.112,0.032,0.0,0.008,0.152,7.2,8.4,2
1,2010.0,9,58,0.112,0.024,0.0,0.008,0.152,7.4,8.1,1
1,2012.0,0,47,0.088,0.048,0.008,0.016,0.152,6.9,5.6,2
7,2009.0,3,51,0.096,0.0,0.048,0.008,0.152,6.4,7.8,1
6,2014.0,3,94,0.056,0.08,0.0,0.008,0.152,8.5,8.6,2
9,2004.0,0,47,0.12,0.032,0.0,0.008,0.152,4.9,4.6,1
15,2012.0,1,76,0.136,0.0,0.0,0.016,0.152,7.6,7.8,0
10,2002.0,1,26,0.112,0.04,0.0,0.0,0.152,6.6,tbd,0
6,2010.0,0,89,0.144,0.0,0.0,0.008,0.152,8.2,8.6,0
7,2011.0,7,86,0.08,0.056,0.0,0.016,0.152,6.8,7,1
4,2006.0,7,58,0.016,0.008,0.128,0.0,0.152,6.1,4.4,1
1,2008.0,7,26,0.12,0.016,0.0,0.016,0.152,5.4,6.3,1
4,2010.0,0,3,0.136,0.008,0.0,0.008,0.152,7.3,7,3
10,2002.0,3,64,0.112,0.04,0.0,0.0,0.152,7.9,7.8,0
0,2005.0,2,25,0.072,0.056,0.0,0.016,0.152,6.2,8.5,2
8,2010.0,0,26,0.096,0.024,0.008,0.016,0.152,7.0,8.1,2
16,2013.0,7,100,0.072,0.064,0.0,0.016,0.152,8.2,7.9,1
4,2008.0,0,25,0.12,0.016,0.0,0.008,0.152,7.0,8.4,1
8,2005.0,6,47,0.136,0.0,0.0,0.008,0.152,6.1,7.3,1
9,2003.0,0,96,0.12,0.032,0.0,0.008,0.152,7.1,7.4,1
0,2007.0,5,26,0.072,0.056,0.0,0.016,0.152,5.2,tbd,3
0,2006.0,3,75,0.0,0.0,0.152,0.0,0.152,6.8,8.5,1
0,2002.0,2,3,0.072,0.056,0.0,0.016,0.152,6.5,8.6,2
0,2002.0,1,7,0.072,0.056,0.0,0.016,0.152,7.6,8.5,1
0,2004.0,0,75,0.072,0.056,0.0,0.016,0.152,5.8,8,2
2,2009.0,2,86,0.08,0.048,0.008,0.024,0.152,7.2,7.2,2
6,2013.0,0,21,0.048,0.088,0.0,0.016,0.152,8.2,8.6,2
6,2015.0,2,89,0.064,0.08,0.0,0.016,0.152,7.7,4.3,2
16,2013.0,0,14,0.056,0.056,0.024,0.008,0.152,8.0,7.5,2
7,2010.0,5,58,0.136,0.0,0.0,0.008,0.152,5.3,tbd,0
9,2006.0,6,99,0.12,0.032,0.0,0.008,0.152,6.7,7.3,3
2,2008.0,8,94,0.048,0.016,0.08,0.008,0.152,6.2,7.6,1
5,2004.0,0,26,0.112,0.032,0.0,0.008,0.152,6.7,8.8,0
0,2009.0,0,3,0.088,0.0,0.0,0.064,0.152,6.4,tbd,3
15,2012.0,7,14,0.08,0.032,0.008,0.024,0.152,7.9,7.5,1
15,2014.0,3,61,0.016,0.016,0.104,0.008,0.152,8.0,7.3,1
0,2005.0,0,76,0.072,0.056,0.0,0.016,0.152,6.8,8,2
1,2009.0,3,21,0.056,0.088,0.0,0.008,0.152,6.0,6.4,2
4,2008.0,3,90,0.128,0.0,0.016,0.008,0.152,7.2,7.6,3
1,2007.0,0,58,0.12,0.008,0.016,0.008,0.152,5.5,6.8,1
4,2007.0,9,97,0.0,0.0,0.152,0.0,0.152,7.8,7.5,0
2,2010.0,8,47,0.096,0.04,0.0,0.016,0.152,6.0,tbd,3
6,2013.0,0,94,0.032,0.104,0.0,0.008,0.152,8.2,7.4,2
7,2007.0,9,58,0.056,0.0,0.088,0.008,0.152,6.7,8.5,1
2,2010.0,1,94,0.088,0.04,0.0,0.024,0.152,6.1,6.5,1
13,2011.0,1,51,0.096,0.0,0.048,0.008,0.152,5.7,tbd,0
2,2008.0,2,25,0.04,0.08,0.0,0.024,0.152,5.1,3.1,2
1,2012.0,0,75,0.072,0.048,0.016,0.016,0.152,7.4,8,2
10,2002.0,0,99,0.104,0.04,0.0,0.0,0.152,7.2,tbd,0
2,2009.0,0,3,0.104,0.024,0.0,0.016,0.152,6.7,7.3,3
0,2000.0,1,76,0.072,0.056,0.0,0.016,0.152,4.9,tbd,0
0,2003.0,10,14,0.072,0.056,0.0,0.016,0.152,5.9,5.6,1
0,2003.0,2,52,0.072,0.056,0.0,0.016,0.152,7.9,9.1,0
2,2008.0,9,23,0.096,0.032,0.0,0.016,0.152,5.9,6.8,3
5,2002.0,4,75,0.096,0.024,0.024,0.008,0.152,8.2,8.2,0
6,2011.0,4,16,0.0,0.12,0.0,0.032,0.152,8.3,7.2,0
2,2011.0,8,64,0.08,0.048,0.0,0.024,0.152,5.1,tbd,1
0,2005.0,0,3,0.072,0.056,0.0,0.016,0.152,6.8,8.1,3
0,2006.0,0,90,0.0,0.0,0.152,0.0,0.152,5.5,7.3,1
5,2002.0,0,25,0.112,0.032,0.0,0.008,0.152,7.6,9,2
1,2011.0,2,19,0.08,0.032,0.024,0.008,0.152,6.8,8.2,1
2,2010.0,1,89,0.136,0.0,0.0,0.008,0.152,7.4,5.3,0
6,2013.0,0,21,0.088,0.048,0.0,0.016,0.152,8.6,7.4,2
5,2003.0,1,26,0.112,0.032,0.0,0.008,0.152,6.9,7.5,0
14,2014.0,5,54,0.12,0.024,0.0,0.0,0.152,7.4,7,1
2,2011.0,0,90,0.048,0.032,0.056,0.016,0.152,4.4,7,2
0,2002.0,3,90,0.072,0.056,0.0,0.016,0.152,7.9,8.5,1
6,2010.0,3,43,0.072,0.064,0.0,0.016,0.152,6.3,4.4,1
1,2008.0,1,56,0.136,0.0,0.0,0.008,0.152,5.5,4.2,0
5,2006.0,1,26,0.104,0.04,0.0,0.008,0.152,8.1,6.8,0
7,2007.0,0,23,0.136,0.0,0.0,0.008,0.152,6.2,6.3,3
11,2016.0,3,58,0.048,0.016,0.08,0.016,0.152,6.9,7.7,1
6,2011.0,0,100,0.04,0.088,0.0,0.024,0.152,6.6,7.1,2
1,2010.0,4,12,0.08,0.056,0.0,0.016,0.152,7.4,8.3,3
2,2011.0,0,26,0.056,0.072,0.0,0.024,0.152,6.5,6.4,3
0,2003.0,3,78,0.072,0.056,0.0,0.016,0.152,7.7,8.5,1
2,2013.0,3,61,0.04,0.024,0.072,0.016,0.152,6.5,7.4,1
1,2011.0,0,26,0.08,0.048,0.008,0.016,0.152,7.6,8.4,2
17,2001.0,3,75,0.0,0.0,0.152,0.0,0.152,8.0,8.9,1
0,2004.0,7,99,0.072,0.056,0.0,0.016,0.144,3.6,4.4,2
8,2005.0,0,90,0.056,0.0,0.088,0.008,0.144,6.4,6.4,1
7,2007.0,0,19,0.136,0.0,0.0,0.008,0.144,5.1,7.5,1
4,2011.0,8,1,0.096,0.04,0.0,0.016,0.144,5.1,tbd,0
7,2009.0,0,58,0.136,0.0,0.0,0.008,0.144,7.1,8.2,0
5,2005.0,2,89,0.112,0.032,0.0,0.008,0.144,6.9,7.8,1
5,2003.0,0,48,0.112,0.032,0.0,0.008,0.144,7.3,8.6,1
0,2003.0,0,99,0.072,0.056,0.0,0.016,0.144,7.2,8.9,1
5,2002.0,6,26,0.112,0.032,0.0,0.008,0.144,6.8,8.5,0
0,2000.0,4,26,0.032,0.024,0.088,0.008,0.144,5.5,tbd,0
2,2011.0,2,97,0.136,0.0,0.0,0.016,0.144,3.9,3.3,1
0,2003.0,9,76,0.072,0.056,0.0,0.016,0.144,7.2,7.8,2
5,2005.0,2,56,0.112,0.032,0.0,0.008,0.144,5.1,2.8,2
6,2011.0,4,94,0.04,0.08,0.0,0.024,0.144,8.0,7,1
14,2014.0,5,94,0.064,0.072,0.0,0.008,0.144,5.8,8.3,0
2,2009.0,4,86,0.112,0.024,0.0,0.016,0.144,6.1,tbd,0
10,2001.0,9,47,0.104,0.04,0.0,0.0,0.144,5.7,tbd,0
0,2003.0,5,76,0.072,0.056,0.0,0.016,0.144,8.6,8.8,1
4,2008.0,3,81,0.088,0.008,0.04,0.008,0.144,8.2,7.5,1
5,2005.0,3,56,0.112,0.032,0.0,0.008,0.144,6.1,7.8,1
5,2001.0,2,47,0.112,0.032,0.0,0.008,0.144,6.1,7.1,0
12,2001.0,0,25,0.08,0.056,0.0,0.008,0.144,8.4,8.9,2
2,2014.0,3,90,0.048,0.016,0.064,0.016,0.144,7.6,7.7,3
6,2008.0,2,3,0.016,0.112,0.0,0.024,0.144,8.3,7.5,2
2,2010.0,9,94,0.088,0.04,0.0,0.016,0.144,3.9,5.6,2
0,2004.0,2,32,0.072,0.056,0.0,0.016,0.144,4.8,4.3,2
10,2002.0,5,7,0.104,0.04,0.0,0.0,0.144,7.5,tbd,0
1,2012.0,2,26,0.08,0.048,0.0,0.016,0.144,7.4,7.1,2
1,2012.0,1,1,0.0,0.128,0.0,0.016,0.144,7.3,6.2,3
1,2007.0,2,94,0.112,0.016,0.0,0.008,0.144,7.1,6.9,2
8,2009.0,0,7,0.128,0.008,0.0,0.016,0.144,5.4,4.7,3
9,2002.0,7,3,0.112,0.032,0.0,0.0,0.144,7.5,8.5,1
7,2009.0,4,14,0.04,0.088,0.0,0.016,0.144,4.4,5.4,0
7,2008.0,0,79,0.128,0.008,0.0,0.008,0.144,7.2,8.7,3
11,2015.0,7,58,0.0,0.096,0.032,0.016,0.144,5.9,7.8,1
2,2010.0,1,1,0.08,0.04,0.0,0.016,0.144,4.7,tbd,0
15,2012.0,0,100,0.056,0.056,0.0,0.024,0.144,6.4,6.8,3
15,2014.0,9,51,0.064,0.008,0.048,0.024,0.144,6.0,7.4,2
4,2010.0,0,86,0.104,0.032,0.0,0.008,0.144,6.9,7,3
7,2011.0,1,86,0.088,0.048,0.0,0.016,0.144,5.4,tbd,0
11,2014.0,4,64,0.032,0.088,0.0,0.024,0.144,7.3,6.4,0
7,2008.0,9,7,0.072,0.064,0.0,0.016,0.144,3.9,4.4,2
16,2016.0,6,3,0.072,0.064,0.0,0.016,0.144,7.6,tbd,3
4,2008.0,5,13,0.136,0.0,0.0,0.008,0.144,3.4,7,0
5,2001.0,4,40,0.12,0.024,0.0,0.008,0.144,6.4,8.3,0
8,2011.0,7,86,0.096,0.032,0.0,0.024,0.144,7.0,6.6,1
5,2004.0,2,27,0.112,0.032,0.0,0.008,0.144,3.5,5.9,2
15,2013.0,3,64,0.032,0.008,0.096,0.008,0.144,4.8,6.8,2
0,2004.0,3,14,0.072,0.056,0.0,0.016,0.144,6.9,7.1,0
0,2003.0,4,64,0.072,0.056,0.0,0.016,0.144,5.9,8.6,0
4,2005.0,0,23,0.12,0.008,0.0,0.008,0.144,6.5,7.5,3
5,2004.0,1,3,0.104,0.032,0.0,0.008,0.144,6.5,8.3,1
15,2015.0,0,51,0.032,0.016,0.072,0.016,0.144,7.1,7.4,2
2,2014.0,4,16,0.04,0.072,0.008,0.024,0.144,7.5,6.8,0
8,2009.0,3,72,0.064,0.008,0.056,0.008,0.144,8.4,7.8,3
9,2002.0,0,56,0.112,0.032,0.0,0.0,0.144,6.0,9.1,1
1,2008.0,0,23,0.128,0.008,0.0,0.008,0.144,5.6,7.5,1
5,2005.0,6,75,0.104,0.032,0.0,0.008,0.144,4.9,5.5,3
10,2001.0,9,94,0.104,0.04,0.0,0.0,0.144,6.8,tbd,0
1,2010.0,4,86,0.136,0.0,0.0,0.008,0.144,5.7,8.1,0
5,2007.0,0,3,0.104,0.032,0.0,0.008,0.144,6.3,7.6,1
1,2012.0,1,26,0.08,0.048,0.0,0.016,0.144,7.1,5.1,0
1,2010.0,6,19,0.08,0.048,0.0,0.016,0.144,5.1,5.3,3
1,2010.0,1,94,0.064,0.064,0.0,0.016,0.144,3.8,7.9,0
8,2007.0,0,3,0.128,0.0,0.0,0.008,0.144,5.8,4.4,3
9,2005.0,2,3,0.112,0.032,0.0,0.0,0.144,7.7,8.6,2
7,2007.0,0,58,0.128,0.008,0.0,0.008,0.144,5.2,5.7,1
7,2009.0,11,64,0.136,0.0,0.0,0.008,0.144,5.9,tbd,3
6,2013.0,2,75,0.08,0.048,0.0,0.016,0.144,4.5,3.5,2
10,2003.0,1,26,0.104,0.04,0.0,0.0,0.144,7.5,7.5,0
6,2010.0,1,26,0.0,0.112,0.0,0.032,0.144,8.3,7.7,0
6,2009.0,2,89,0.008,0.112,0.0,0.024,0.144,8.1,7.8,2
7,2011.0,6,86,0.088,0.048,0.0,0.016,0.144,7.9,8.1,3
5,2004.0,0,47,0.112,0.032,0.0,0.008,0.144,7.6,8.3,2
0,2002.0,10,25,0.072,0.056,0.0,0.016,0.144,6.7,6.8,1
1,2013.0,0,14,0.08,0.048,0.0,0.016,0.144,7.0,7.5,2
6,2011.0,2,11,0.048,0.072,0.0,0.024,0.144,7.0,6,1
9,2001.0,1,26,0.112,0.032,0.0,0.0,0.144,8.1,8,0
1,2010.0,5,54,0.04,0.088,0.0,0.016,0.144,6.9,tbd,1
9,2001.0,6,94,0.112,0.032,0.0,0.0,0.144,6.1,7.4,0
2,2009.0,3,61,0.056,0.04,0.024,0.016,0.144,6.2,7.2,1
11,2015.0,0,51,0.064,0.0,0.064,0.016,0.144,6.7,8,2
12,2000.0,0,89,0.08,0.056,0.0,0.008,0.144,6.8,5.3,0
1,2010.0,0,58,0.112,0.024,0.0,0.008,0.144,6.2,7.6,2
0,2003.0,5,76,0.072,0.056,0.0,0.016,0.144,7.3,8,0
2,2011.0,5,86,0.128,0.0,0.0,0.008,0.144,8.2,7.3,1
9,2005.0,9,34,0.112,0.032,0.0,0.0,0.144,3.9,3.2,0
0,2005.0,8,1,0.04,0.032,0.064,0.008,0.144,5.9,8.9,1
4,2005.0,4,26,0.12,0.016,0.0,0.008,0.144,3.8,6,0
2,2007.0,1,89,0.128,0.0,0.0,0.008,0.144,8.1,7.1,0
0,2002.0,1,47,0.032,0.024,0.08,0.008,0.144,6.7,9,1
5,2005.0,4,86,0.104,0.032,0.0,0.008,0.144,6.8,9.1,1
7,2009.0,0,1,0.088,0.008,0.04,0.008,0.144,3.8,3,3
10,2003.0,6,26,0.104,0.04,0.0,0.0,0.144,4.7,tbd,0
7,2010.0,1,94,0.104,0.024,0.0,0.008,0.144,5.9,tbd,3
2,2012.0,4,16,0.016,0.096,0.0,0.024,0.144,7.5,6.3,3
10,2002.0,1,7,0.104,0.04,0.0,0.0,0.144,8.3,tbd,0
0,2008.0,4,75,0.072,0.056,0.0,0.016,0.144,5.6,8.3,0
0,2004.0,7,34,0.072,0.056,0.0,0.016,0.144,5.4,7.7,1
0,2001.0,1,56,0.072,0.056,0.0,0.016,0.144,6.3,tbd,0
12,2000.0,1,27,0.08,0.056,0.0,0.008,0.144,6.0,tbd,0
2,2006.0,4,75,0.112,0.016,0.0,0.016,0.144,6.7,7.6,1
1,2007.0,1,89,0.128,0.0,0.0,0.008,0.144,8.1,6.9,0
2,2010.0,0,3,0.096,0.024,0.0,0.016,0.144,5.1,7,3
1,2010.0,0,90,0.088,0.024,0.016,0.008,0.144,6.5,7.8,1
5,2003.0,1,26,0.104,0.032,0.0,0.008,0.144,8.5,6.5,0
5,2005.0,5,58,0.104,0.032,0.0,0.008,0.144,6.2,tbd,3
1,2009.0,2,20,0.112,0.016,0.008,0.008,0.144,5.6,7.1,2
5,2002.0,1,75,0.104,0.032,0.0,0.008,0.144,8.7,tbd,0
2,2011.0,2,81,0.056,0.056,0.0,0.024,0.144,4.4,1.7,2
11,2015.0,1,26,0.08,0.032,0.0,0.024,0.144,5.9,6.1,0
4,2008.0,7,86,0.112,0.016,0.0,0.008,0.144,5.8,7.8,1
8,2010.0,5,95,0.056,0.016,0.056,0.016,0.144,3.8,5.6,2
